ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,describe,brand,grade,year_of_manufacture,car_name,price,url
4921756,Domestic assembly,Used car,Hatchback,"65,000 Km",Sand,Grey,5-door,5-seat,Petrol	1.25 L,95,Automatic,FWD - Front-wheel drive,6	L/100Km," 1 owner used car and now selling. Already have toys such as monitors, bass speakers, electric windows, dash cams with integrated LED screens, tire pressure, etc. Kindness reduces quickly thanks!",Kia,Morning,2016.0,Kia Morning Si AT 2016 car,300000000,https://bonbanh.com/xe-kia-morning-si-at-2016-4921756
4815028,Imported,Used car,Hatchback,"66,000 Km",White,Colorful,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," G SX 2016, imported from Thailand, runs 6 valves, 6 techang bags for beloved customers. Full options: Smart key, starter (Starstop), automatic air conditioning, integrated steering wheel, screen with integrated DVD/CD/AM player /MP3/Bluetooth/USB, reversing camera, safety airbags... and many other benefits. Car does not crash, does not flood, Sells cars with warranty, Supports buying cars in installments, includes factory testing,... .If you need to contact us for more detailed information!",Toyota,Yaris,2016.0,Toyota Yaris 1.5G 2016,465000000,https://bonbanh.com/xe-toyota-yaris-1.5g-2016-4815028
4900639,Domestic assembly,Used car,SUV,"28,000 Km",Red,Black,5-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,7	L/100Km,"For sale is a Xemazda CX5 2.0 premium. Last Production: 2020. Runs: 2.80,000 km, extremely new. Includes factory test and nationwide gala",Mazda,CX5,2020.0,Mazda CX5 2.0 Premium 2020 car,790000000,https://bonbanh.com/xe-mazda-cx5-2.0-premium-2020-4900639
4889327,Domestic assembly,Used car,Sedan,"60,000 Km",Black,Black,4-door,5-seat,Petrol	2.0 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Selling a Mercedes E 250 car with over 50,000 miles, one owner from new. Guaranteed to not crash, change the engine, or flood.",Mercedes Benz,E class,2016.0,Mercedes Benz E class E250 2016,1250000000,https://bonbanh.com/xe-mercedes_benz-e_class-e250-2016-4889327
4914690,Domestic assembly,Used car,Bán tải / Pickup,"26,000 Km",Brown,Red,4-door,5-seat,Diesel	2.2 L,,Automatic,RFD - Rear-wheel drive,L/100Km," XLS registered in October 2021. 26 thousand trees, leather interior, dash cam, reverse cam, remote ignition...",Ford,Ranger,2021.0,Ford Ranger XLS 2.2L 4x2 AT 2021,590000000,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2021-4914690
4914039,Imported,Used car,SUV,"35,000 Km",Brown,Cream,5-door,5-seat,Petrol	2.0 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km,"LEXUS NX-300 MANUFACTURED 2019 IMPORTED FROM JAPANOdo 35,000 km car is brand new Optional Airbag, StarStop ignition, Electric seats, Seat memory, Electric folding mirrors, Steering wheel with integrated joystick, Gear shift lever Steering wheel, Cruse Control, Screen, Remote Touch Interface, Central clock, Reverse camera, Rearview camera, Seat cooling, seat heating, auto air conditioning, Overcoming warning, Collision warning, automatic emergency braking, Tire pressure sensor, Auto Full Led light, Electronic handbrake (Auto Hold), Sunroof, Wireless charging, Electric trunk...",Lexus,NX,2019.0,Lexus NX 300 2019,2100000000,https://bonbanh.com/xe-lexus-nx-300-2019-4914039
4727375,Imported,Used car,SUV,"73,000 Km",Black,Black,5-door,7-seat,Petrol	4.6 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km," Just arrived for immediate sale: Lexus GX460 SX 2016, Hanoi license plate 30H-461.78. ODO 7.3 thousand Km. The full-length Middle Eastern production has the chassis raised and lowered.",Lexus,GX,2016.0,Lexus GX 460 2016,3390000000,https://bonbanh.com/xe-lexus-gx-460-2016-4727375
4756610,Domestic assembly,Used car,Sedan,"10,000 Km",Red,Brown,4-door,5-seat,Petrol	2.0 L,Fuel injection,Automatic,RFD - Rear-wheel drive,10	L/100Km,"It's unbelievable. Now with just over 600 million, you can own a Vinfast Lux A produced in 2021. The red color is beautiful and the car has the maximum mileage. It's still too new. The plastic bag still hasn't been peeled off yet. With this kind of money, why bother buying a Cerato with a Mazda 3? For anyone who is planning to buy a new Vios, this is the pinnacle of choice.",VinFast,Lux A 2.0,2021.0,VinFast Lux A 2.0 2.0 AT 2021 car,680000000,https://bonbanh.com/xe-vinfast-lux_a_2.0-2.0-at-2021-4756610
4688721,Imported,Used car,SUV,"22,222 Km",Green,Cream,5-door,7-seat,Petrol	3.0 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km,"Having a relationship with Tran Thanh again...This is probably the hottest blue BMW X7 in 2022 and is also A Xin's favorite car. crystal number, large sunroof with starlight, glass hud, distance brake, lane departure warning, rear seat screen, ... Bmw with me",BMW,X7,2020.0,BMW X7 xDrive40i M Sport 2020,4979000000,https://bonbanh.com/xe-bmw-x7-xdrive40i-m-sport-2020-4688721
4904090,Domestic assembly,Used car,SUV,"47,000 Km",Take note,Black,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"New AUTO LATCH available for sale immediately: Ford Ecosport titanium production 2016, Odo 4.7 thousand km original. 1 owner from new, interior is still very new. Tires come with the whole vehicle.ACE connects with customers to sell. Thanks! Where is the best price? This will be better. The price is very flexible as long as the car can be drifted.",Ford,EcoSport,2016.0,Ford EcoSport Titanium 1.5L AT 2016,395000000,https://bonbanh.com/xe-ford-ecosport-titanium-1.5l-at-2016-4904090
4891490,Domestic assembly,Used car,Hatchback,"36,000 Km",Red,Cream,5-door,5-seat,Petrol	1.25 L,,Automatic,FWD - Front-wheel drive,L/100Km," HoangLongAutoNo. 8 Chau Van Liem. Newly arrived car from HNX: Kia Morning 1.2 AT 2020 red color with TP plate transferred to HN name without costing 20 million. Tax is 2% more than 3 million. The car is 90% painted, the standard version has been upgraded to a 10in Adroi screen, genuine leather seats, and underbody lights. The amount of money around 300 million to own a Morning product 2020 is really reasonable. 70% bank loan support for only 130 million, you can have a car. Nice car quality, 100% guaranteed",Kia,Morning,2020.0,Kia Morning AT 2020 car,330000000,https://bonbanh.com/xe-kia-morning-at-2020-4891490
4860392,Domestic assembly,Used car,Sedan,"60,000 Km",White,Black,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Mazda3 1.5 AT Year of production 2016 Registered name, private owner, Hanoi license plate. Odo 60,000 km Option: Starter starter, Screen + reversing camera, leather cushion, sunroof, cruise cam, Full date 2016 tires according to the car, spare tires not yet on the ground. Guaranteed original motorbike, no accidents, no floods, nationwide company check Bank support",Mazda,3,2016.0,Mazda 3 1.5 AT 2016,455000000,https://bonbanh.com/xe-mazda-3-1.5-at-2016-4860392
4900468,Domestic assembly,Used car,Sedan,"120,000 Km",Silver,gray,4-door,5-seat,Petrol	2.4 L,,Automatic,FWD - Front-wheel drive,8	L/100Km," am selling the car with the original owner in my name. Original car, original engine, original body, no minor defects, no accidents, no water leaks, 2.4 gas, c, anyone who wants to see it in person, please contact me.",Toyota,Camry,2011.0,Toyota Camry 2.4G 2011,455000000,https://bonbanh.com/xe-toyota-camry-2.4g-2011-4900468
4858074,Domestic assembly,Used car,Crossover,"40,000 Km",Red,Black,5-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Just arrived for sale immediately: Hyundai Kona 2.0ATH 2020 production runs 40,000 with full history. Red nthat black private name Hanoi.ACE sign connected with customers and sellers. Thanks! The price is very flexible as long as the vehicle can be driven. THE STILL CARS ARE CURRENTLY OFFERED FOR SALE AT THE COMPANY VIEW ON THE WEBSITE Address: Lot E No. 2 Ha Yen Quyet Street, Yen Hoa Ward, Cau Giay District, Hanoi City",Hyundai,Kona,2020.0,Hyundai Kona 2.0 ATH 2020,610000000,https://bonbanh.com/xe-hyundai-kona-2.0-ath-2020-4858074
4758360,Imported,Used car,SUV,"30,000 Km",White,Brown,5-door,7-seat,Petrol	3.0 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mer GLE450 4Matic sx 2020 odo 3v miles. White and brown. Tests have been checked to meet standards,Mercedes Benz,GLE Class,2020.0,Mercedes Benz GLE Class GLE 450 4Matic 2020,3668000000,https://bonbanh.com/xe-mercedes_benz-gle_class-gle-450-4matic-2020-4758360
4847037,Domestic assembly,Used car,Crossover,"40,000 Km",Violet,-,5-door,5-seat,Diesel	2.0 L,,Automatic,FWD - Front-wheel drive,6	L/100Km, The owner changed the car so he sold the car. Nice car. Private car without mechanic or driver. The car covers and commits,Hyundai,Tucson,2018.0,Hyundai Tucson 2.0 AT CRDi 2018,760000000,https://bonbanh.com/xe-hyundai-tucson-2.0-at-crdi-2018-4847037
4815533,Imported,Used car,Hatchback,"90,000 Km",White,Black,5-door,5-seat,Petrol	1.6 L,,Automatic,FWD - Front-wheel drive,8	L/100Km,"Selling mada3 2010 car, white hatchback, imported from Taiwan, original car, no crash, no flood, car is kept by me, only drives in the city, car has full anjoi screen, full display cam front and rear, separate reversing camera, reversing sensor, xenon lights, new car serviced by the company, just registered, nice Hanoi license plate number, see the car in Nam Dinh city",Mazda,3,2010.0,Mazda 3 1.6 AT 2010,320000000,https://bonbanh.com/xe-mazda-3-1.6-at-2010-4815533
4841447,Imported,Used car,Van/Minivan,0 Km,White,gray,5-door,2-seat,Petrol	1.0 L,,Automatic,FWD - Front-wheel drive,L/100Km," Selling Kia Morning van 2012 with new tires, 15"" rims, leather mattress, air conditioning, electric mirrors, CD player, AM/FM sound.....",Kia,Morning,2012.0,Kia Morning Van 1.0 AT 2012,192000000,https://bonbanh.com/xe-kia-morning-van-1.0-at-2012-4841447
4904477,Domestic assembly,Used car,SUV,"15,000 Km",Black,Brown,5-door,7-seat,Petrol	2.4 L,,Automatic,AWD - 4-wheel drive (AWD),9	L/100Km,"The owner needs to sell a high-end Santafe gasoline engine, model year 2020. The car has only traveled 15,000km.",Hyundai,SantaFe,2020.0,Hyundai SantaFe Premium 2.4L HTRAC 2020,915000000,https://bonbanh.com/xe-hyundai-santafe-premium-2.4l-htrac-2020-4904477
4868202,Domestic assembly,Used car,SUV,"80,000 Km",Green,Black,5-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Mazda CX5 2.5 2016 blue Odo 80,000, very new interior and exterior, Bose speakers, sunroof, electric seats, air conditioning + auto lights, even a Tam Hoa license plate always committed to car quality + after-warranty when buying a car",Mazda,CX5,2016.0,Mazda CX5 2.5 AT 2016,620000000,https://bonbanh.com/xe-mazda-cx5-2.5-at-2016-4868202
4806373,Imported,Used car,SUV,"30,000 Km",Black,Black,5-door,7-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km,"LANDCRUISER PRADO produced in 2021 ODO: 30,000 km The vehicle is equipped with an air conditioning system with 3 indoor units for fast and deep cooling, and an ABS braking system. Emergency brake support, start/stop ignition, touch screen, reversing camera, reversing sensor,... Car does not crash, Does not flood, Sells car with warranty, Supports buying car in installments, Package test the company,....If you are interested, please contact us for more detailed information",Toyota,Prado,2021.0,Toyota Prado VX 2.7L 2021,2690000000,https://bonbanh.com/xe-toyota-prado-vx-2.7l-2021-4806373
4904869,Domestic assembly,Used car,Sedan,"48,000 Km",Black,Black,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," The family car has been well maintained, regularly maintained by the company, purchased the company's extended warranty package until 2014. New wheels have been replaced. The car has the company's bodykit available from the time of purchase. Additional negotiations are available for willing buyers",Honda,City,2018.0,Honda City 1.5 2018 car,400000000,https://bonbanh.com/xe-honda-city-1.5-2018-4904869
4865685,Domestic assembly,Used car,Sedan,"100,000 Km",Black,Red,4-door,5-seat,Petrol	2.0 L,,Automatic,RFD - Rear-wheel drive,L/100Km,Not in use so selling C250 AMG sx 2015 black/red. Odo 10v km genuine. Commitment that the vehicle will not crash or flood. Price . See LH car,Mercedes Benz,C class,2015.0,Mercedes Benz C class C250 AMG 2015,830000000,https://bonbanh.com/xe-mercedes_benz-c_class-c250-amg-2015-4865685
4909243,Domestic assembly,Used car,Sedan,"48,000 Km",Red,Black,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Mazda 3 1.5AT Luxury 2022, personal car, provincial license plate, odo 4.8000 km, spare tires have not been lowered, well compacted, good soundproofing, beautiful interior and exterior. We guarantee that the car will not crash, will not be flooded, will not be fined, and will be legally transparent with all title transfer conditions. Please contact Ecoauto SURE for more information and the most preferential prices.",Mazda,3,2022.0,Mazda 3 1.5L Luxury 2022,635000000,https://bonbanh.com/xe-mazda-3-1.5l-luxury-2022-4909243
4920971,Imported,Used car,SUV,"60,000 Km",Red,Brown,5-door,5-seat,Petrol	2.0 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km,"Range_Rover_Evoque produced in 2014, 2018 model runs more than 60,000, it's brand new, it's been over 100 million to upgrade to the Dynamic 2018 model with a brand new rear light system and bodykit. Extremely nice car quality, standard maintenance history, 9-speed gearbox, new engine generation Full high-end options: Meridian speakers, automatic reverse, panoramic sunroof, 5 driving modes, electric trunk, heated 4 seats Very few cars have them, ... We guarantee the quality of the car: No crashes or flooding. Original machinery according to the manufacturer. The car has no legal problems and has all legal documents to transfer the title.",LandRover,Range Rover Evoque,2014.0,LandRover Range Rover Evoque Dynamic 2014,950000000,https://bonbanh.com/xe-landrover-range_rover_evoque-dynamic-2014-4920971
4642260,Imported,Used car,SUV,"20,000 Km",Green,Cream,5-door,7-seat,Petrol	2.7 L,2.7 DuraVVTi,Automatic,4WD - Four-wheel drive (4WD),9	L/100Km,"HHDC Luxury Car offers for sale Toyota Prado VX manufactured in 2020 with 2021 registration, rolling 20,000km with full periodic maintenance history at the manufacturer. The car is equipped with many high-end options such as: full LED lights, 3 driving modes, cream interior. High quality, new 12.5' screen, seat drying and cooling, CruiseControl,... HHDC provides a 1 year product quality warranty equivalent to 10,000km including the following criteria: - car has no accidents - The car is not flooded or hydro-jacked - original engine and gearbox - transparent legal documents. Bank support for 50-70% of the car's value for a maximum of 6-7 years.",Toyota,Prado,2020.0,Toyota Prado VX 2.7L 2020,2550000000,https://bonbanh.com/xe-toyota-prado-vx-2.7l-2020-4642260
4566428,Domestic assembly,Used car,Hatchback,"40,000 Km",Brown,Black,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Diem Thao Auto has for sale a 2016 Mazda 3, purchased new from the beginning with 40,000 km. Full genuine warranty history, including no crashes or flooding. Anyone interested please contact for more information.",Mazda,3,2016.0,Mazda 3 1.5 AT 2016,480000000,https://bonbanh.com/xe-mazda-3-1.5-at-2016-4566428
4588507,Domestic assembly,Used car,SUV,"27,000 Km",Green,Black,5-door,7-seat,Diesel	2.2 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km," For sale is a 2019 Hyundai Santafe 2.2 HTRAC 4x4. The car has only 27,000km of use. Car is fully serviced. You can check the car before buying. You can change to another car for the A/C gas you need. Banking support.",Hyundai,SantaFe,2019.0,Hyundai SantaFe 2.2L HTRAC 2019,1020000000,https://bonbanh.com/xe-hyundai-santafe-2.2l-htrac-2019-4588507
4854933,Imported,Used car,Sedan,"40,000 Km",Red,Cream,4-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,6	L/100Km,"Camry 2.5Q 2020 Quang Ninh license plate, beautiful car, 99% original paint, 40,000 full company history - Includes check and test, commitment in contract - Warranty 6 months or 10,000km",Toyota,Camry,2020.0,Toyota Camry 2.5Q 2020,999000000,https://bonbanh.com/xe-toyota-camry-2.5q-2020-4854933
4818622,Domestic assembly,Used car,SUV,"400,000 Km",Orange,Black,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Vehicles are maintained regularly. No collision, no water strike.",Ford,EcoSport,2018.0,Ford EcoSport Titanium 1.5L AT 2018,510000000,https://bonbanh.com/xe-ford-ecosport-titanium-1.5l-at-2018-4818622
4891730,Imported,Used car,Sedan,"2,900 Km",White,gray,4-door,5-seat,Petrol	1.0 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Nissan Almera 2021 1.0TurboThe car is equipped with: - 1.0 Turbo engine. - Xtronic CVT transmission, smooth operation, fuel economy - Smart technology to support safe driving: Blind spot warning, collision warning , hill departure, Isofix child seat, 6 airbags, ABS, EBD, BA, Anti-theft alarm,.... - Unique 360 degree camera in the segment.",Nissan,Almera,2021.0,Nissan Almera VL 1.0 CVT Premium 2021,515000000,https://bonbanh.com/xe-nissan-almera-vl-1.0-cvt-cao-cap-2021-4891730
4858055,Imported,Used car,Bán tải / Pickup,"62,000 Km",Red,Black,4-door,5-seat,Diesel	2.4 L,,Automatic,4WD - Four-wheel drive (4WD),7	L/100Km,"Car inspected and found faults, returned 100% full refund and any costs incurred TRITON Mivec 2 automatic transmission, 2017. Precious gems on the market, original Zin transmission, solid, solid chassis, not a single faulty detail, installed. as follows: Oled Pro + Cam 360 screen: 14 million Thai Hamer rear bumper: 12 million Thai CarryBoy canvas: 6 million TOYO tires: 12 million Floor covering + Dash cam 2 million Direct negotiation, please contact to see the car.",Mitsubishi,Triton,2017.0,Mitsubishi Triton 4x4 AT Mivec 2017,565000000,https://bonbanh.com/xe-mitsubishi-triton-4x4-at-mivec-2017-4858055
4830076,Imported,Used car,Bán tải / Pickup,"7,000 Km",White,Black,4-door,5-seat,Diesel	2.0 L,Td,Automatic,4WD - Four-wheel drive (4WD),6	L/100Km,"There are no words to describe the quality of Wildtrak 2 Bridge, Bi-Turbo, new model. Registered in 2021, beautiful car with 7000 km of original paint remaining 100. % not available. Original paint on car with factory maintenance. Periodical, Most updated version, 10-speed automatic transmission, white color, black and yellow interior ODO Legend Super Surf 700 km standard Tess package The car is equipped with genuine accessories: low sports trunk lid, speakers. Central boss sounds great, car screen, Heat Insulation Film, Dash Cam, 4D Floor Lining The car is committed to not crashing or flooding the original car from A to Z",Ford,Ranger,2021.0,Ford Ranger Wildtrak 2.0L 4x4 AT 2021,780000000,https://bonbanh.com/xe-ford-ranger-wildtrak-2.0l-4x4-at-2021-4830076
4878836,Domestic assembly,Used car,SUV,"30,000 Km",White,Black,5-door,7-seat,Diesel	2.2 L,,Automatic,FWD - Front-wheel drive,L/100Km," Selling Hyundai Santafe 2.2 standard diesel engine, car equipped with electric seats on both sides, electronic brakes, electric trunk, 360 camera",Hyundai,SantaFe,2020.0,Hyundai SantaFe 2.2L 2020,915000000,https://bonbanh.com/xe-hyundai-santafe-2.2l-2020-4878836
4917722,Imported,Used car,SUV,"66,000 Km",White,Brown,5-door,8-seat,Diesel	2.4 L,2.4,Automatic,RFD - Rear-wheel drive,7	L/100Km,"Toyota Toyota Fortuner 2018 2.4 Diesel Imported from Indonesia City Sea. Registered in 2019, one owner from new ODO 6.6v kmOriginal, beautifully preservedFor details, please contact Lam Nguyen",Toyota,Fortuner,2018.0,Toyota Fortuner 2.4G 4x2 AT 2018,868000000,https://bonbanh.com/xe-toyota-fortuner-2.4g-4x2-at-2018-4917722
4924285,Domestic assembly,Used car,Sedan,"25,000 Km",Black,Brown,4-door,5-seat,Petrol	2.0 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Mercedes E200 Exclusive Model 2021 Odo 16,000miles Black color / black interior. Manufactured: 2021 Odo: 16,000miles Genuine warranty with unlimited kilometers and full history including nationwide brand testing. Bank support 70% _ 90% of the car value. 3 NO COMMITMENT: no crash, no water damage, no mileage. Support for difficult documents, bad debt, support for proving income. - Loc has many E200 Ex models with good prices, please add Zalo Loc number sent more information for your reference.",Mercedes Benz,E class,2021.0,Mercedes Benz E class E200 Exclusive 2021,1838000000,https://bonbanh.com/xe-mercedes_benz-e_class-e200-exclusive-2021-4924285
4902951,Domestic assembly,Used car,SUV,"35,000 Km",Black,Black,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,6	L/100Km,"EcoSport 1.5AT base produced in 2019 with Han license plate, the car has been driven more than 3k km and is still very nice, the whole car is fully painted. Popular 5-seater high-clearance car, very good driving, ready-made furniture, good price, new car model, durable use. The car is 100% guaranteed to be 100% quality, no crash, no flooding, including factory and mechanic checks.. etc. There is bank support with good interest rates. Contact or text me to see the car 24/7",Ford,EcoSport,2019.0,Ford EcoSport Trend 1.5L AT 2019,475000000,https://bonbanh.com/xe-ford-ecosport-trend-1.5l-at-2019-4902951
4896832,Domestic assembly,Used car,Hatchback,"20,000 Km",Red,Black,5-door,5-seat,Petrol	1.25 L,,Automatic,FWD - Front-wheel drive,L/100Km," Hyundai I10 1.2 AT full version 2022 Hanoi license plate odo 2v km. The car is equipped with a 1.2 engine, automatic transmission, 2-way hot and cold air conditioning, ABS brakes, airbags... Contact to view the car for more detailed information!",Hyundai,i10,2022.0,Hyundai i10 1.2 AT 2022 car,435000000,https://bonbanh.com/xe-hyundai-i10-1.2-at-2022-4896832
4840272,Imported,Used car,SUV,0 Km,Black,Different color,5-door,7-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km," I need money so I'm selling the car I'm driving, the owner is in my name. I promise not to crash or flood. The car has a nice license plate. Anyone interested can come and see the car.",Hyundai,SantaFe,2008.0,Hyundai SantaFe 2.7L 4WD 2008,345000000,https://bonbanh.com/xe-hyundai-santafe-2.7l-4wd-2008-4840272
4881483,Imported,Used car,SUV,"17,000 Km",White,Black,5-door,5-seat,Hybrid	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Cross Hybrid gasoline-electric 2021ODO 17,000km, completely painted - Vehicle equipped with + Pair of rearview mirrors with electric folding-adjustable function with integrated turn signals + Wifi connection + Voice control + Smartphone connection, Apple CarPlay/ Android Auto+ Hands-free conversation system+ USB, AUX, Bluetooth connection+ 6-speaker sound system+ Automatic anti-glare internal rearview mirror+ Smart key, push-button start",Toyota,Corolla Cross,2021.0,Toyota Corolla Cross 1.8HV 2021,899000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8hv-2021-4881483
4930119,Domestic assembly,Used car,Crossover,"75,000 Km",White,Grey,5-door,5-seat,Petrol,,Automatic,FWD - Front-wheel drive,7	L/100Km," Nambac auto for saleFord - EcoSport - Titanium - 2016Personal car with 1 owner from new, running more than 7k km zil zilQuality and hard car, full version Bank support 60%Contact for detailed information",Ford,EcoSport,2016.0,Ford EcoSport Titanium 2016,415000000,https://bonbanh.com/xe-ford-ecosport-titanium-2016-4930119
4802007,Imported,Used car,SUV,"783,000 Km",Silver,Brown,5-door,8-seat,Diesel	2.4 L, Bom-tubo-,Automatic,RFD - Rear-wheel drive,6	L/100Km," The car is very new - original, well maintained and regularly maintained at tozota fotuner - original paint - original leather interior - x tires have not been lowered - 95% m tires.. very nice car. main owner. Vinh city beach ..contact me or zalo.",Toyota,Fortuner,2019.0,Toyota Fortuner 2.4G 4x2 AT 2019,865000000,https://bonbanh.com/xe-toyota-fortuner-2.4g-4x2-at-2019-4802007
4878081,Imported,Used car,SUV,"95,000 Km",White,Black,5-door,5-seat,Petrol	1.6 L,,Automatic,FWD - Front-wheel drive,5	L/100Km,"Suzuki Vitara 2015 imported from Hungary. Sunroof, automatic glass up and down, 9inch DVD, Reverse camera, dash cam. LED turn signal lights running front and rear. Automatic wipers, full LED automatic touch lights, glass stickers, underbody cover,... Extremely fuel efficient (5.5l/100km), car only has 90,000 miles on it, only oil changes, no mechanical repairs or anything. The car has a 03 no guarantee: collision, flooding, ODO repair. If you upgrade to VF8, you should sell it, see if the car is negotiable. Selling by owner, no need to continue driving.",Suzuki,Vitara,2015.0,Suzuki Vitara 1.6 AT 2015 car,485000000,https://bonbanh.com/xe-suzuki-vitara-1.6-at-2015-4878081
4862209,Domestic assembly,Used car,Sedan,"3,700 Km",Red,Yellow,4-door,5-seat,Petrol	1.4 L, Electronic fuel injection,Automatic,FWD - Front-wheel drive,7	L/100Km," Tu #Auto_Dat_Cang# Accent 1.4 ATH 2022✓ Guaranteed standard car✓No collision, no flooding, no engine modifications✓Clear legal documents, quick title transfer✓Financial support up to 70% of car value If you have any needs, please call me",Hyundai,Accent,2022.0,Hyundai Accent 1.4 AT Special 2022,525000000,https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2022-4862209
4922999,Domestic assembly,Used car,Crossover,0 Km,Black,gray,5-door,7-seat,Petrol	2.4 L,,Automatic,FWD - Front-wheel drive,L/100Km," Grandis 2005 for sale, well-maintained SD family car, original interior and exterior, very smooth engine. There is a exchange center for car models. Contact to see SG's car",Mitsubishi,Grandis,2005.0,Mitsubishi Grandis 2.4 AT 2005,245000000,https://bonbanh.com/xe-mitsubishi-grandis-2.4-at-2005-4922999
4804682,Domestic assembly,Used car,SUV,"24,000 Km",Red,Black,5-door,7-seat,Petrol	1.6 L,,Automatic,FWD - Front-wheel drive,L/100Km," Cam Pha Auto Market just arrived Peugeot 5008 2020 version 1.6 Allure full version with roof, Connection: Mirror link, Apple Carplay; Wifi/ Connecting Mirror link; Radio, MP3, USB/AUX/Bluetooth connection / Radio, Mp3; GPS positioning; 8-inch touch screen; Focal Hifi high-end speaker system with 10 speakers...Salon writes a 1-year warranty commitment. Vehicle has no accidents, no flooding. No engine repairs. No fines. 100% refund if any errors are found.",Peugeot,5008,2020.0,Peugeot 5008 Allure 1.6 AT 2020,950000000,https://bonbanh.com/xe-peugeot-5008-allure-1.6-at-2020-4804682
4808461,Imported,Used car,Bán tải / Pickup,"82,500 Km",White,Black,4-door,5-seat,Diesel	2.2 L, Electronic injector,Automatic,RFD - Rear-wheel drive,7	L/100Km,"Mazda BT 50 2.2 automatic diesel engine, original cc 1 cycle, 2015, registered in 2016, imported car, used by private owner, original machinery, car with no minor defects, white paint, felt interior Original black leather according to the car. 4-door 5-seat car, diesel engine. 100% original cc car with low mileage, installed many reverse cam toys, front dash cam ENZOI,4G.FM.MP3 Glass stickers, Engine kit, steps, beautiful car with 8.25 thousand km of original paint still available. Bank support up to 65% of nationwide company tec. Feel free to contact directly to know more about the car.",Mazda,BT50,2015.0,Mazda BT50 2.2L 4x2 AT 2015,428000000,https://bonbanh.com/xe-mazda-bt50-2.2l-4x2-at-2015-4808461
4841260,Domestic assembly,Used car,Crossover,0 Km,Red,Black,5-door,5-seat,Petrol	1.6 L,,Automatic,FWD - Front-wheel drive,7	L/100Km, Due to the car model. Family needs to sell Peugeot 3008 car manufactured in 2016. Body insurance remaining until the end of October 2023,Peugeot,3008,2016.0,Peugeot 3008 1.6 AT 2016,525000000,https://bonbanh.com/xe-peugeot-3008-1.6-at-2016-4841260
4848827,Imported,Used car,SUV,"10,000 Km",Brown,Black,5-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km,"#TOYOTA COROLLA 1.8V produced 2021 V version 1 owner used from the beginning - Odo 1000 km very new - Car equipped with modern features... 7 inch screen - 6 speaker system, Sunroof, Two ports Rear seat charger, Tire pressure sensor, Blind spot warning.... If you are interested, please contact us for the most detailed information.",Toyota,Corolla Cross,2021.0,Toyota Corolla Cross 1.8V 2021,805000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8v-2021-4848827
4925413,Domestic assembly,Used car,Hatchback,"10,000 Km",Grey,Black,5-door,5-seat,Petrol	1.4 L, Pump,Automatic,FWD - Front-wheel drive,58	L/100Km, The car has been with one owner for one year. Owner's name. Whoever wants to buy can see the car at home,VinFast,Fadil,2022.0,VinFast Fadil Advanced 1.4 AT 2022,370000000,https://bonbanh.com/xe-vinfast-fadil-nang-cao-1.4-at-2022-4925413
