ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,describe,brand,grade,year_of_manufacture,car_name,price,url
4895892,Domestic assembly,Used car,Crossover,"100,000 Km",Silver,Cream,5-door,8-seat,Petrol	2.0 L,,Automatic,RFD - Rear-wheel drive,L/100Km," Toyota innova V 2010 Automatic transmission Silver color, HNX license plate Family car, very nice Guaranteed not to crash or flood Price negotiable",Toyota,Innova,2010.0,Toyota Innova V 2010 car,330000000,https://bonbanh.com/xe-toyota-innova-v-2010-4895892
4890686,Domestic assembly,Used car,Sedan,"36,000 Km",White,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Selling a 2020 Vios G, running 3v6 original car, privately owned car, injector, solid chassis, good engine, smooth engine, cool air conditioning, nice tires, just serviced, ready to go.",Toyota,Vios,2020.0,Toyota Vios 1.5G 2020,475000000,https://bonbanh.com/xe-toyota-vios-1.5g-2020-4890686
4861640,Domestic assembly,Used car,Sedan,"90,000 Km",Sand,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Vios 2013 AT G 9v car Equipped with cast wheels, leather mattress, air conditioner, electric mirrors, CD player, AM/FM sound... Anyone interested please contact for more detailed information.",Toyota,Vios,2013.0,Toyota Vios 1.5G 2013,355000000,https://bonbanh.com/xe-toyota-vios-1.5g-2013-4861640
4918759,Imported,Used car,SUV,"99,000 Km",Black,Cream,5-door,8-seat,Petrol	4.6 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km,"TOYOTA LANDCRUISER 4.6 V8 2016 Car for Presidents, smooth, durable, best soundproofing in the segment. Luxurious, spacious interior, fast cooling air conditioning, extremely powerful engine and durable operation are the most outstanding advantagesManufactured: 2016. Odo: 9.8 thousand km - Full genuine Toyota historyCommitment - beautiful car as picturedGenuine imported car For details, please contact directly for advice. Thank you very much for viewing the news.",Toyota,Land Cruiser,2016.0,Toyota Land Cruiser VX 4.6 V8 2016,3260000000,https://bonbanh.com/xe-toyota-land_cruiser-vx-4.6-v8-2016-4918759
4841833,Imported,Used car,Crossover,9 Km,Brown,gray,5-door,5-seat,Petrol	2.7 L,,Automatic,FWD - Front-wheel drive,7	L/100Km," I sell Venza 2009 2.7 full version, windows, seats, electric trunk...etc. 4 new tires, motorbike, gear, original body, factory cover! Who wants to see the car in person?",Toyota,Venza,2009.0,Toyota Venza 2.7 2009 car,480000000,https://bonbanh.com/xe-toyota-venza-2.7-2009-4841833
4881493,Domestic assembly,Used car,Sedan,"60,000 Km",Black,Black,4-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Camry 2.5 Q production 2015Vehicle with 60,000 km mileageTwo electric seatsWireless chargingElectric steering wheelRemembers 2 seat positions1 owner from newOriginal car with no accident or flooding original engine number Bank support 60%All brands covered across the country",Toyota,Camry,2015.0,Toyota Camry 2.5Q 2015,670000000,https://bonbanh.com/xe-toyota-camry-2.5q-2015-4881493
4890597,Imported,Used car,Sedan,"78,000 Km",Black,Cream,4-door,5-seat,Petrol	2.4 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Camry produced in 2006, 2.4L engine, automatic transmission, LE version, imported to the US with standard mileage of 78,000 kilometers▫️Options: electrically adjustable leather seats, steering wheel with integrated keys - Cruise Control automatic throttle, Android screen 4G connected entertainment - Rear camera,...✓Includes factory - garage testing upon customer request———————Auto Phong Bon———————- Facility 1: 14 Binh Duong Avenue, Kp. Binh Hoa, Lai Thieu, Thuan An, Binh Duong Facility 2: 1/6 DT743 Kp. Binh Duc 1, Binh Hoa, Thuan An, Binh Duong Facility 3: 1/198 Kp. Hoa Lan 2, Thuan Giao, Thuan An, Binh Duong",Toyota,Camry,2006.0,Toyota Camry LE 2.4 2006,415000000,https://bonbanh.com/xe-toyota-camry-le-2.4-2006-4890597
4810788,Domestic assembly,Used car,SUV,"130,000 Km",Black,Cream,5-door,8-seat,Petrol	2.7 L,,Automatic,RFD - Rear-wheel drive,8	L/100Km,"Up for sale, 2013 Fortuner gasoline engine, beautiful car in pictures (real car photo). Original machinery, no defects, no crashes or flooding. The machine is quiet and smooth. The underbody is termite-free, fully painted underbody. Original car with 90% new interior, ~98% exterior beauty (with a few small scratches and that's it). Gasoline engine runs very economically (For example, on the road from Hanoi to ND, the speed is stable at about 8.5 lit/100km). Nowadays, oil is more expensive than gasoline, so it's more reasonable to run on gasoline. The engine is quieter, no smoke and wheezes like a diesel engine, less noisy, lower maintenance costs. The car is as beautiful as the Prado, please contact us. I am the owner.",Toyota,Fortuner,2013.0,Toyota Fortuner 2.7V 4x2 AT 2013,525000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2013-4810788
4888590,Domestic assembly,Used car,SUV,"80,000 Km",Silver,Cream,5-door,8-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km,"Fortuner automatic transmission, private owner (transferred name last minute) original engine, original thread, 2 axles, full electric seats with cam screen and reverse sensor of all types, car quality is free of charge. Price 355 million",Toyota,Fortuner,2010.0,Toyota Fortuner 2.7V 4x4 AT 2010,355000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x4-at-2010-4888590
4929097,Domestic assembly,Used car,Sedan,"86,000 Km",Black,Cream,4-door,5-seat,Petrol	2.4 L,,Automatic,FWD - Front-wheel drive,L/100Km,Camry 2.4G produced in 2007 is a private vehicle using the original Hanoi license plate. The car is taken care of and maintained regularly so it is in very good quality! Commitment to the original engine - transmission - body and chassis running very solidly.,Toyota,Camry,2007.0,Toyota Camry 2.4G 2007,339000000,https://bonbanh.com/xe-toyota-camry-2.4g-2007-4929097
4760838,Imported,Used car,SUV,"40,000 Km",Black,Brown,5-door,8-seat,Petrol	5.7 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km," Selling a Toyota LandCruiser VXR V8 5.7L car manufactured in 2016, black with brown interior, extremely rare. Fully equipped car, no different from the LX570, with chassis lift, cold box, distance brake, lane departure warning, 360 camera, JBL speakers, windows sky, rear seat DVD screen, 20"" wheels... - Especially with a very beautiful and strong 2020 body. Contact to see the car, price is negotiable.",Toyota,Land Cruiser,2016.0,Toyota Land Cruiser VX.R 5.7 V8 2016,5350000000,https://bonbanh.com/xe-toyota-land_cruiser-vx.r-5.7-v8-2016-4760838
4923286,Imported,Used car,Hatchback,"29,000 Km",White,Cream,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Yaris model 2021 (white, cream) 1 owner from the beginning, imported complete unit from Thailand - Odo: 2.9 thousand km, full maintenance history in the company - New model car, new lights, new front grille, many modifications toys - Original car warranty, nationwide inspection included",Toyota,Yaris,2021.0,Toyota Yaris G 1.5 AT 2021,595000000,https://bonbanh.com/xe-toyota-yaris-g-1.5-at-2021-4923286
4669583,Domestic assembly,Used car,Sedan,"68,000 Km",Black,Cream,4-door,5-seat,Petrol	1.8 L,Injector,Automatic,FWD - Front-wheel drive,8	L/100Km,"Selling a black Alltis 1.8AT car, manufactured in late 2013, a one-owner civil servant car that has been used since new, has been driven for nearly 7k miles with little regular maintenance, so it is still very new, guaranteed that everything is original to the car, like the car. No crashes, no collisions, original engine, no hydraulic shocks, or flooding... The car is equipped with: Genuine leather seats, integrated steering wheel, reverse cam screen, electric folding mirrors, and many more. Other features according to the vehicle...For further details, please contact directly for good information!",Toyota,Corolla altis,2013.0,Toyota Corolla altis 1.8G AT 2013,435000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2013-4669583
4611477,Domestic assembly,Used car,SUV,"68,000 Km",White,Cream,5-door,8-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km,"Toyota Fortuner Sportivo 4WD - mode 2012 ✓ Highest version, very nice car - Elderly owner Use Carefully and Take Care of Car Highest Edition - Quality is over 90% New (Brand Tested This line is famous for SUPER DURABLE - Luxurious Styling - Elegant - Powerful - Top-notch - Surface ✓ - Spacious Interior - Comfortable - Dashboard Camera - HUD/Information Displayed on the Driver's Glass - Pressure Sensor - Leather Interior Premium - Electric Seats - 3-spoke Leather-wrapped steering wheel, integrated Multi-function key Driver Assistance - 9"" ANDROI Screen Internet Connection Center / Multimedia Entertainment System - GPS Navigation - Camera De... Upgraded 6-Speaker Sound System for Strong - Warm & Solid Sound Quality ❄Automatic Air Conditioning - 2 Independent Indoor Units / Separate rear air conditioning vents - This version is High Top level, equipped with 2.7 engine and new generation Automatic Transmission, Famous all over the world for its durability, running quality... without question: Strong - Solid - Famous for ""Super Good"" & Extremely Durable... (Lowest maintenance cost in the segment - The owner really ""loves"" the car, so he has equipped it with a full set of accessories... Just take him to ""Vi vu"" on every road. ✓- Secua wheel has not fallen - All: 02 Remote Keys and all Accessories",Toyota,Fortuner,2011.0,Toyota Fortuner TRD Sportivo 4x4 AT 2011,555000000,https://bonbanh.com/xe-toyota-fortuner-trd-sportivo-4x4-at-2011-4611477
4661279,Domestic assembly,Used car,SUV,"48,000 Km",Black,Brown,5-door,8-seat,Diesel	2.4 L,,Automatic,RFD - Rear-wheel drive,L/100Km," Toyota Fortuner automatic transmission - black diesel engine Manufactured in 2020 One owner from the beginning with 4v8km run Company name high invoice 700 million Tires come with the car, spare parts have not been lowered Written commitment: - Vehicle does not crash or flood - gear box original - clear and transparent legal documents Check brand or garage according to customer's wishes Support bank loan up to 70% Price is negotiable",Toyota,Fortuner,2020.0,Toyota Fortuner 2.4G 4x2 AT 2020,960000000,https://bonbanh.com/xe-toyota-fortuner-2.4g-4x2-at-2020-4661279
4895668,Domestic assembly,Used car,Sedan,"98,000 Km",Black,Black,4-door,5-seat,Petrol	2.5 L, Electronic injector,Automatic,FWD - Front-wheel drive,9	L/100Km,"Camry 2.5Q business class, official owner, City license plate, registered 2015 odo 9.8v, original from az, director's car from the beginning, upgraded to GLC 300, transferred the car, full of luck when used for prosperous business, full car Entrepreneurial features",Toyota,Camry,2014.0,Toyota Camry 2.5Q 2014,589000000,https://bonbanh.com/xe-toyota-camry-2.5q-2014-4895668
4899524,Imported,Used car,SUV,"14,000 Km",White,Black,5-door,7-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Truong Huy Auto offers for sale the Toyota Veloz Cross sx 2022, an excellent beautiful 1-owner car - The car is equipped with high-end full options, black leather interior, 360 camera system, lane keeping system, collision warning, safety system, Electronic handbrake, and many other modern features - We guarantee in writing that the vehicle is error-free - quick title transfer procedures - BANK support for 70% of vehicles nationwide - If you need it, please contact us directly for inquiries. View the car and test drive - We specialize in buying, selling and exchanging used cars",Toyota,Veloz,2022.0,Toyota Veloz Cross 1.5 CVT 2022,655000000,https://bonbanh.com/xe-toyota-veloz-cross-1.5-cvt-2022-4899524
4887512,Domestic assembly,Used car,Crossover,265 Km,Copper,Different color,5-door,8-seat,Petrol	2.0 L,,Automatic,RFD - Rear-wheel drive,11	L/100Km," Innova G 2018 automatic car for sale. 1 owner car guaranteed no collision, no flooding, genuine warranty",Toyota,Innova,2018.0,Toyota Innova 2.0G 2018,590000000,https://bonbanh.com/xe-toyota-innova-2.0g-2018-4887512
4861078,Domestic assembly,Used car,SUV,"89,000 Km",Black,Cream,5-door,8-seat,Petrol	2.7 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Selling Toyota Fortuner 2.7V 4x2 AT 2012, new form, 1 owner car from new, Hanoi license plate 100% original engine, 1 owner family car from the beginning; beautiful with no minor flawsEquipment: Leather seats, electric driver's seat; DVD entertainment screen; Leather-wrapped steering wheel with integrated buttons; Reverse camera, reversing sensor; Automatic air conditioning; Electric folding rearview mirrors with integrated turn signals; etc. Engine 2.7L I4 VVT-i, DOHC 16 valves; ATODO automatic transmission: 90,000 -+++ - Nationwide company check included. We commit in writing - The car has not been in an accident or flooded - The car has not changed the engine or gear - The car has not been fined.",Toyota,Fortuner,2012.0,Toyota Fortuner 2.7V 4x2 AT 2012,445000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2012-4861078
4874158,Imported,Used car,Sedan,"10,000 Km",Black,Cream,4-door,5-seat,Petrol	1.3 L,,Automatic,FWD - Front-wheel drive,7	L/100Km," Need to sell Toyota Yaris 2008, registered 2010, automatic transmission, 1.3 engine, very economical, original car with no defects, take it home, dealer can rest assured at reasonable price, contact me",Toyota,Yaris,2008.0,Toyota Yaris 1.3 AT 2008,290000000,https://bonbanh.com/xe-toyota-yaris-1.3-at-2008-4874158
4790059,Domestic assembly,Used car,Sedan,"70,000 Km",Copper,Copper,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,6	L/100Km," Need to change car, family needs to sell 2018 Vios. Who needs please contact phone number. Thanks",Toyota,Vios,2018.0,Toyota Vios 1.5G 2018,450000000,https://bonbanh.com/xe-toyota-vios-1.5g-2018-4790059
4913606,Imported,Used car,Sedan,155 Km,Silver,Grey,4-door,5-seat,Petrol	3.5 L,electronic fuel injection,Automatic,FWD - Front-wheel drive,8	L/100Km,"The family no longer needs to use the Camry (XLE) with Auto transmission, manufactured in 2007, imported from the US, has traveled 155,000 km, full options: starter button - two electric seats - sunroof - Android screen... Circulating until March 2024, the car is only used for family purposes and runs well, so it is still very beautiful, 95% new. If you see the car, you will be satisfied with the seller, the price is still negotiable, please contact.",Toyota,Camry,2007.0,Toyota Camry XLE 3.5 2007,398000000,https://bonbanh.com/xe-toyota-camry-xle-3.5-2007-4913606
4876555,Domestic assembly,Used car,Sedan,"98,000 Km",Black,Cream,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km," Altis 1.8 2011, more than 9k km from tire to roof. Nice shape, no minor flaws. Anyone who buys a car just needs to go. Don't have to redo anything",Toyota,Corolla altis,2011.0,Toyota Corolla altis 1.8G AT 2011,400000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2011-4876555
4923275,Imported,Used car,Hatchback,0 Km,White,-,5-door,5-seat,Petrol	1.2 L,,Automatic,FWD - Front-wheel drive,L/100Km," I need to get rid of my white automatic transmission Wigo, beautiful car with no faults, never flooded or had any mechanical problems.",Toyota,Wigo,2018.0,Toyota Wigo 1.2G AT 2018,290000000,https://bonbanh.com/xe-toyota-wigo-1.2g-at-2018-4923275
4708592,Domestic assembly,Used car,Sedan,"30,000 Km",White,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Vios G sx 2021 AT1.5 ODO 30,000kmEquipment: Electric folding mirrors with integrated controls, 15-inch alloy wheels, 7 airbags, electronic balance, Start/Stop ignition, leather seats, auto air conditioning...Contact to see the car and get more details!",Toyota,Vios,2021.0,Toyota Vios G 1.5 CVT 2021,530000000,https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2021-4708592
4885421,Imported,Used car,SUV,"15,000 Km",White,Black,5-door,5-seat,Hybrid	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Corolla Cross 1.8 Hybrid 2021, White. Car imported from Thailand, registered to private name - Max Dep - Odo original 15,000 Km! Gasoline fuel combined with electricity. Vehicle equipped with: Start/Stop, steering wheel with integrated controls, screen, CAM 360, sensors, air conditioning, airbags, electric seats, electric trunk, sunroof, PCS, LDA , ABS, peripheral connection,.. and many other utilities. Commitment to customers in writing when buying a car: - Commitment to original car not being crashed or flooded - Many warranties - Support All loan procedures, name transfer, preferential interest rates Prestige is our survival!",Toyota,Corolla Cross,2021.0,Toyota Corolla Cross 1.8HV 2021,923000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8hv-2021-4885421
4903504,Domestic assembly,Used car,SUV,"30,000 Km",White,Black,5-door,7-seat,Diesel	2.4 L,,Automatic,RFD - Rear-wheel drive,L/100Km," Fortuner sx2020 new AT fom diesel engine, odo: 30,000km Well maintained car, electric trunk, 360 camera, beautiful car with no faults. SG Beach",Toyota,Fortuner,2020.0,Toyota Fortuner 2.4G 4x2 AT 2020,945000000,https://bonbanh.com/xe-toyota-fortuner-2.4g-4x2-at-2020-4903504
4666867,Imported,Used car,Sedan,"36,000 Km",Black,Cream,4-door,5-seat,Petrol	2.0 L,A,Automatic,FWD - Front-wheel drive,8	L/100Km,"New arrivals Toyota Camry 2.0G 2020 imported from Thailand, very nice car, tires included with the whole car, nylon not yet peeled off, price around 9 VND including title transfer, businessmen are welcome to inquire. Commitment that the car will not crash or flood. Machine tonic water includes check and test upon request. Nationwide installment support up to 70%, quick title transfer procedure. Please come test drive and feel it.",Toyota,Camry,2020.0,Toyota Camry 2.0G 2020,890000000,https://bonbanh.com/xe-toyota-camry-2.0g-2020-4666867
4898100,Imported,Used car,SUV,"12,000 Km",Green,Black,5-door,5-seat,Petrol	1.8 L,Efi,Automatic,FWD - Front-wheel drive,8	L/100Km, -Toyota Corolla Cross 1.8V completely imported car- Manufactured in 2021 with city license plate The car is equipped with outstanding technology: - CVT gearbox - Sunroof - 360 camera - Smart key - 8-way electric seats - 9 inch screen/6 speakers - VSC electronic balance system - TRC traction control system - HAC hill start assist system - Cruise Control cruise control - Forward collision warning.,Toyota,Corolla Cross,2021.0,Toyota Corolla Cross 1.8V 2021,820000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8v-2021-4898100
4814908,Imported,Used car,Crossover,"78,000 Km",Black,Cream,5-door,5-seat,Petrol	3.5 L,,Automatic,AWD - 4-wheel drive (AWD),L/100Km, US imported Venza 3.5 running 7v8 milles 2009see car in long bien - Hanoisupport car delivery and transfer procedurescar price is negotiable,Toyota,Venza,2009.0,Toyota Venza 3.5 AWD 2009,550000000,https://bonbanh.com/xe-toyota-venza-3.5-awd-2009-4814908
4904464,Imported,Used car,Hatchback,"20,000 Km",Red,Cream,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,Toyota Yaris G sx 2018 imported red. Detonation. Automatic air conditioning with reverse cam screen. Original mechanical vehicle. Guaranteed not to crash or flood. Contact Salon Bon Auto. 77 Vu Duc Than - Viet Hung Ward - Long Bien DistrictAfter Big C Long BienTo negotiate prices and get more detailed information.,Toyota,Yaris,2018.0,Toyota Yaris 1.5G 2018,555000000,https://bonbanh.com/xe-toyota-yaris-1.5g-2018-4904464
4833526,Imported,Used car,Sedan,"105,000 Km",Black,Cream,4-door,5-seat,Petrol	2.4 L,Electronic fuel injection,Automatic,FWD - Front-wheel drive,10	L/100Km,"The family rarely sells the Camry GLX - imported from Australia and exported to the Middle East and bought it from new owner, with all red invoices. The car has been fully serviced regularly, everything works well, only leaves it at home every day and occasionally goes home on weekends. Odo over 10v, installed Zestech cam 360 screen, sartop starter, 3 keys, super bright laser lights, 2 sunroof air conditioners.",Toyota,Camry,2010.0,Toyota Camry GLX 2.4 2010,515000000,https://bonbanh.com/xe-toyota-camry-glx-2.4-2010-4833526
4837646,Domestic assembly,Used car,Sedan,0 Km,Black,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Toyota Vios G 2020, document holder... Equipped with cast wheels, fog lights, leather cushions, air conditioning, electric mirrors, CD player, AM / FM sound... Contact for more information!",Toyota,Vios,2020.0,Toyota Vios 1.5G 2020,499000000,https://bonbanh.com/xe-toyota-vios-1.5g-2020-4837646
4895754,Domestic assembly,Used car,Sedan,0 Km,Black,Colorful,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km," Toyota Altis 1.8AT manufactured in 2010. One owner car from new, still like new, guaranteed to have no minor faults, engine only original rin. Selling price includes original documents for the buyer.",Toyota,Corolla altis,2010.0,Toyota Corolla altis 1.8G AT 2010,350000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2010-4895754
4921335,Imported,Used car,Hatchback,"68,000 Km",White,Colorful,5-door,5-seat,Petrol	1.3 L,,Automatic,FWD - Front-wheel drive,L/100Km,"White Toyota Yaris 2011 Imported gasoline engine from private owner, installed reverse cam screen, guaranteed not to crash or flood. Contact Salon Bon Auto. 77 Vu Duc Than - Viet Hung Ward - Long Bien DistrictAfter Big C Long BienTo negotiate prices and get more detailed information.",Toyota,Yaris,2011.0,Toyota Yaris 1.3 AT 2011,335000000,https://bonbanh.com/xe-toyota-yaris-1.3-at-2011-4921335
4809218,Domestic assembly,Used car,Sedan,"13,000 Km",White,Cream,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km," Toyota Altis 1.8 G - HCM license plate first registered December 2018. Used by one owner to sell the car with only 13k km. Never crashed into a hydraulic jack.... (many mechanics test different brands) There are scratches on the front door on the passenger side as shown in the picture. Personally, I don't think it has much of an impact (it's up to the buyer to rate it as it is)----** Note: I'm only certifying the sale at the end. No authorization certificate. Whoever drives the car is responsible for it (asking for authorization, please do not contact) View cars and transactions in Tan Binh",Toyota,Corolla altis,2018.0,Toyota Corolla altis 1.8G AT 2018,629000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2018-4809218
4856974,Imported,Used car,SUV,"39,000 Km",Red,Brown,5-door,7-seat,Petrol	1.5 L,,Automatic,RFD - Rear-wheel drive,L/100Km, Offered for sale TOYOTA RUSH produced 2019 automatic transmission Private car with 3.9 thousand km run Genuine car without collision Thank you.,Toyota,Rush,2019.0,Toyota Rush 1.5S AT 2019,525000000,https://bonbanh.com/xe-toyota-rush-1.5s-at-2019-4856974
4886699,Domestic assembly,Used car,Sedan,0 Km,White,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km, For saleToyota Vios G 2018 model 2019Personal car with city license plateSupport to buy and sell cars in installmentsCar with genuine warrantyCommitment to qualitySee car contactCall Mr Thinh,Toyota,Vios,2018.0,Toyota Vios 1.5G 2018,473000000,https://bonbanh.com/xe-toyota-vios-1.5g-2018-4886699
4672532,Imported,Used car,Coupe,0 Km,Green,Black,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km,"The super beautiful 1994 JDM Toyota Celica is probably one of the most beautiful custom cars in the Celica line. A Khac Trung's passionate custom car has been featured in the newspaper quite a lot! You guys buy it to go to cafes or go to JDM festivals and have fun! Customized items - replace set of wheels & 4 new shells 17: 22 million - replace broken clock display bought on Ebay: 4 million - replace aluminum frame of radiator fan bought on Ebay: 5.5 million - customize 4 Spacer from 5X100 hole to 5X114.2: 4.2 million - custom front and rear body: 25 million - whole paint (scrape all the old paint layer off) design to make copper for the car's hood. - design to customize the rear tail lights for Dodge model, price 18 million. - stereo 3 Way bar in the car and set up 4 pairs of Show Speakers & Sub db & 3 amplifiers: 70 million - replace 2 Toyota 86 seats & reupholster car interior with suede: 55 million - car sticker 7 million - full On Off exhaust system & 2 shots of Akrapovic double exhaust: 24 million - replace steering wheel: 3.5 million - install Smartkey Start Stop remote starter: 6 million - replace Bravigo Android screen: 12.5 million - replace and repair cooling system, replace cold block 8 million - Godspeed fork set: 28 million - JDM Hella Trumpet: 1.5 million - Steelmate TPMS: 3 million - rebuild the air cooler, replace the kilap cover, replace the tripod rubber, replace the spark plug and fire, clean the engine compartment: 28 million . To own your passion Contact: Hoang Duong Auto Nam Saigon 206 Nguyen Van Linh, Tan Thuan Tay Ward, District 7",Toyota,Celica,1994.0,Toyota Celica 1.8AT 1994,399000000,https://bonbanh.com/xe-toyota-celica-1.8at-1994-4672532
4823089,Domestic assembly,Used car,Sedan,"3,500 Km",Black,Black,4-door,5-seat,Petrol	1.5 L,Electronic,Automatic,FWD - Front-wheel drive,7	L/100Km," I'm the owner, due to low mileage, so I'm selling the Vios E CVT 2022, rolled out on May 2022, black, odo 35xx km. Original car, no problems.",Toyota,Vios,2022.0,Toyota Vios E CVT 2022,534000000,https://bonbanh.com/xe-toyota-vios-e-cvt-2022-4823089
4836018,Domestic assembly,Used car,Sedan,"25,000 Km",White,gray,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Toyota vios G version, white with Hanoi license plate, registered in December 2020, 25,000 km, the owner's name (not the mechanic), my house is in Cau Giay, see the car at home, no mechanic",Toyota,Vios,2020.0,Toyota Vios 1.5G 2020,525000000,https://bonbanh.com/xe-toyota-vios-1.5g-2020-4836018
4567512,Domestic assembly,Used car,Sedan,0 Km,Silver,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Selling Toyota Vios automatic G version, manufactured in 2019. Very nice car, equipped with entertainment screen, safety airbags, leather seats, air conditioning, volang with integrated buttons, reversing camera, reversing sensorVehicle commitment No collision, no flooding. If you want to see the car, please contact me.",Toyota,Vios,2019.0,Toyota Vios 1.5G 2019,485000000,https://bonbanh.com/xe-toyota-vios-1.5g-2019-4567512
4470029,Domestic assembly,Used car,Sedan,"50,000 Km",Copper,Black,4-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"The above selling price includes registration and registration fees. Best discount when viewing the car directly at the store - Vehicle type: Camry 2.5Q - Manufactured: 2016 - Color: Golden Brown - Doctor: 51F-434.xx- odo: 50,230km-ĐĐĐĐ: September 8, 2016-Legal: Personal COMMITMENT TO QUALITY:_ Beautiful car - no defects, meeting TOYOTA standards✓NO accidents | DO NOT flood | NO odo repair.✓The car has been inspected for 176 items and has been cleaned and upgraded at the dealership. Bringing the BEST products to customers. ✓All cars sold are covered by manufacturer WARRANTY. Get a FREE oil change coupon for the first 1000km. Call Phat or Duy directly for details.",Toyota,Camry,2016.0,Toyota Camry 2.5Q 2016,770000000,https://bonbanh.com/xe-toyota-camry-2.5q-2016-4470029
4870804,Imported,Used car,Bán tải / Pickup,0 Km,Orange,Brown,4-door,5-seat,Diesel	2.4 L,,Automatic,RFD - Rear-wheel drive,L/100Km," ** Toyota Binh Duong - City. There is currently a Customer Appreciation Program - Support for 100% reduction of registration tax on title transfer ** Vehicle information: - Vehicle type: Toyota Hilux 2.4E - Automatic transmission, 1 axle, diesel engine - Vehicle color: Orange - Import Thai - 2019 model - Odo: standard 100,000, interior like new, including fault testing - Fully equipped with genuine toys: leather seats, trunk lid, dash cam, ceiling cover, DVD player, floor lining, de-camera. ....- Preferential price (light negotiation) - Loan support up to 70% - prepayment from 220 million ** Above selling price is still negotiable, guaranteed to see if the car is in good condition.",Toyota,Hilux,2019.0,Toyota Hilux 2.4E 4x2 AT 2019,650000000,https://bonbanh.com/xe-toyota-hilux-2.4e-4x2-at-2019-4870804
4802107,Domestic assembly,Used car,SUV,"15,000 Km",White,Black,5-door,7-seat,Diesel	2.4 L,,Automatic,RFD - Rear-wheel drive,7	L/100Km,"Rows of !!! Super Product !!! Fortuner Legender Capital Sea Original owner from new ... (including nationwide company check upon request) 30H.285.75 Rolling 12 / 2021 4x2 15,000 km——— Interested, please contact —",Toyota,Fortuner,2021.0,Toyota Fortuner 2.4G 4x2 AT Legender 2021,1130000000,https://bonbanh.com/xe-toyota-fortuner-2.4g-4x2-at-legender-2021-4802107
