ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,describe,brand,grade,year_of_manufacture,car_name,price,url
4905776,Imported,Used car,SUV,"7,500 Km",White,Brown,5-door,8-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km," Car has very low mileage, new warranty October 2, 2022 car is under warranty at Toyota Tan Cang",Toyota,Fortuner,2019.0,Toyota Fortuner 2.7V 4x4 AT 2019,1050000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x4-at-2019-4905776
4599937,Domestic assembly,New car,SUV,0 Km,Silver,Black,5-door,7-seat,Petrol	1.5 L,Electronic fuel injection,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Hung Vuong has cars of all colors for immediate delivery. Contact us to receive the best promotions✓ TOYOTA VELOZ 2022 - Completely imported goods, equipped with modern technology:✓ QI wireless charger, Electronic handbrake, Key Smart lock, Cam 360, TOYOTA Safety Sense package***✓ More attractive when customers contact Hotline directly below =>",Toyota,Veloz,2023.0,Toyota Veloz Cross 1.5 CVT 2023,618000000,https://bonbanh.com/xe-toyota-veloz-cross-1.5-cvt-2023-4599937
4294124,Imported,New car,SUV,0 Km,Grey,Black,5-door,7-seat,Petrol	1.5 L,,Automatic,RFD - Rear-wheel drive,L/100Km," Toyota Avanza Premio MT 7 seats, high chassis, imported complete unit. - Bank supports 80% - 85% of car value, simple and quick documents. - Commitment to have car delivered immediately, many attractive gifts. - NATIONWIDE DELIVERY!! The car is equipped with many outstanding features:✓ New generation 1.5L engine, smooth and smooth D-CVT automatic transmission.✓ Modern, energy-saving LED headlights quality.✓ Electric rearview mirror, automatic folding.✓ 16"" bright alloy wheels✓ 8"" touch entertainment screen, smartphone connection.✓ Smartkey/Startstop.✓ Blind spot warning, vehicle warning rear cross section.✓ 6 airbags, reversing camera, full safety features VSC, TRC, HAC...",Toyota,Avanza,2023.0,Toyota Avanza Premio 1.5 AT 2023,558000000,https://bonbanh.com/xe-toyota-avanza-premio-1.5-at-2023-4294124
4233183,Domestic assembly,New car,Sedan,0 Km,Black,Cream,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Buying a VIOS G 2023 this month, customers will receive an extremely SHOCKING promotion program. Newly changed car with a more dynamic and personality front end. COS headlight system, full LED and automatic fog. New glossy black steering wheel. Self-cleaning doors. when running 20km/h 7 safety airbags, 4 disc brakes Leather seat interior, DVD screen Sensors around the car, Reverse cam.... 1 - Installment sale - Receive Bad Debt File Processing Preferential interest rates according to the Bank 2 - Free heat-insulating glass stickers for the entire vehicle 3 - Body and body insurance support 4 - Free dash cam 5 - Free premium leather floor covering 6 - Free 2 engine oil changes 7 - Support Register for free registration nationwideContact 24/ 7 (Call or - Text Zalo to get the best quote)",Toyota,Vios,2023.0,Toyota Vios G 1.5 CVT 2023,542000000,https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2023-4233183
4832999,Domestic assembly,Used car,Sedan,"26,000 Km",Sand,Cream,4-door,5-seat,Petrol	1.5 L,Electronic fuel injection,Automatic,FWD - Front-wheel drive,6	L/100Km," Vios E CVT 2020 automatic transmission, sand yellow color, extremely beautiful 2v6 car. Anyone interested, please contact me!",Toyota,Vios,2020.0,Toyota Vios 1.5E CVT 2020,480000000,https://bonbanh.com/xe-toyota-vios-1.5e-cvt-2020-4832999
4925146,Imported,Used car,Hatchback,"10,000 Km",White,Cream,4-door,5-seat,Petrol,,Automatic,FWD - Front-wheel drive,5	L/100Km," Yaris super glider 2021 registered for 2022 private use, guaranteed to have no minor defects. Contact for more information.",Toyota,Yaris,2021.0,Toyota Yaris 1.5G 2021,638000000,https://bonbanh.com/xe-toyota-yaris-1.5g-2021-4925146
4854170,Imported,Used car,Hatchback,"30,000 Km",Red,Black,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," Toyota Yaris 1.5G 2017- Imported from Thailand, personal car, Hanoi license plate, 30,000 original odo, like new with full factory maintenance history, thick tires, unrolled tires. - Vehicle equipment: DVD screen combined with reversing camera, Start/stop button, integrated steering wheel, automatic air conditioning, ABS safety brakes... Commitment that the car will not crash, will not be flooded, will not be fined, and has clear vehicle legality. Full disclosure of title transfer conditions. Please contact Ecoauto SURE for more information and the most preferential prices.",Toyota,Yaris,2017.0,Toyota Yaris 1.5G 2017,505000000,https://bonbanh.com/xe-toyota-yaris-1.5g-2017-4854170
4841018,Imported,Used car,SUV,"40,000 Km",White,Brown,5-door,8-seat,Petrol	2.7 L,,Automatic,RFD - Rear-wheel drive,10	L/100Km," have a Fortuner car and now need to sell it. I work as a civil servant so I'm very careful. The car is fully maintained and has traveled more than 40,000 km. Anyone interested contact me.",Toyota,Fortuner,2017.0,Toyota Fortuner 2.7V 4x2 AT 2017,785000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2017-4841018
4864317,Imported,Used car,Hatchback,"36,000 Km",Red,Cream,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"New AUTO LATCH for sale immediately: Toyota Yaris G 1.5AT manufactured 2019, imported from Thailand, Hanoi sea, 36,000km, extremely well maintained...ACE connects with customers for sale. Thanks! The price is very flexible as long as the car can be drifted. Hotline (Zalo) For cars currently being offered for sale at the company, see the website Recruiting collaborators Link to join the car sales group: AUTO LOCK Address: Lot E No. 2 Ha Yen Quyet Street, Yen Hoa Ward, Cau District Paper, Hanoi City.",Toyota,Yaris,2019.0,Toyota Yaris 1.5G 2019,588000000,https://bonbanh.com/xe-toyota-yaris-1.5g-2019-4864317
4882095,Domestic assembly,Used car,Sedan,"68,000 Km",Black,Cream,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Altis 1.8G 2015 is extremely new! - Manufactured & first registered in 2015. - Color Black - original cream interior! - A new owner has used more than 60,000 km zinnn - Interior and exterior are still very good Beautiful & sturdy. - Guarantee that the car will absolutely not crash, not be flooded, and not overhaul the engine - gearbox. Bao Test brands nationwide. - Support to buy a car in installments of 70% of the car's value - Preferential interest rate. - Contact directly for support with more information about the product & get the best price!",Toyota,Corolla altis,2015.0,Toyota Corolla altis 1.8G AT 2015,533000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2015-4882095
4872893,Imported,Used car,SUV,"16,000 Km",Grey,Brown,5-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km,"The owner is selling a 2020 Toyota cross V 1.8, blue gray color, Hanoi license plate, 1.6 thousand miles. Nice car with no minor defects, low mileage, car still smells new. The owner has something to sell to someone who is passionate about this model. Reasonable price. Both workers and consumers are ok as long as the price matches. (negotiation) Anyone who needs information about the car should inbox or contact the car owner",Toyota,Corolla Cross,2020.0,Toyota Corolla Cross 1.8V 2020,750000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8v-2020-4872893
4800986,Domestic assembly,Used car,Sedan,0 Km,Black,Cream,4-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,L/100Km," At the beginning of the new year, I'm selling a Toyota camry sx214 2.0E, the car is very new, the interior is original from the body, the original engine number is rin, the car comes with all forms, if anyone is willing to buy it, please contact me.",Toyota,Camry,2014.0,Toyota Camry 2.0E 2014,545000000,https://bonbanh.com/xe-toyota-camry-2.0e-2014-4800986
4880055,Domestic assembly,Used car,SUV,"112,000 Km",Silver,Cream,5-door,8-seat,Petrol	2.7 L,,Automatic,RFD - Rear-wheel drive,L/100Km," The family car still runs very smoothly due to a change of car, for sale Fortuner 2016, ido 112,000km, automatic gasoline car, the car is still very new because the owner drives it very carefully, if you need it, please contact me directly.",Toyota,Fortuner,2016.0,Toyota Fortuner 2.7V 4X2 AT 2016,540000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2016-4880055
4873551,Imported,New car,SUV,0 Km,Black,Black,5-door,5-seat,Hybrid	1.8 L,,Automatic,FWD - Front-wheel drive,6	L/100Km,"Genuine Toyota products and services1. Genuine vehicle body repair insurance 2. High-end accessories include: American heat-insulating film, high-quality leather mattress, rear bumper, rear camera, fish tail, DVD screen, high-quality floor lining, dash cam... (genuine warranty)3. Pay registration fees and vehicle registration fees4. car care kit, maintenance coupon, fuel coupon…………..5. Preferential loan interest rate of 90% and links with all banks nationwide6. Car delivery to your door by specialized vehicle. For further details, please contact Mr. Toan!",Toyota,Corolla Cross,2023.0,Toyota Corolla Cross 1.8HV 2023,936000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8hv-2023-4873551
4780758,Imported,New car,SUV,0 Km,Red,Colorful,5-door,7-seat,Petrol	1.5 L,Electronic fuel injection,Automatic,FWD - Front-wheel drive,6	L/100Km," 100% new car, available for immediate delivery. - Free heat insulation film. - Full car Simily leather floor covering. - New car from the factory at competitive price. - 3 year warranty for 100,000 km, free maintenance 3 times.-Support for paperwork, license plate registration.-There is bank support for car loans, simple procedures, document parking.-Support for low interest bank loans.-Support Pay in installments up to 80% of vehicle invoice value.-No need to prove income, no mortgage needed.-Complete all vehicle registration procedures, dial numbers, registration, installment car loan documents, .. professional and fast.-Car delivery to your home nationwide.-Lifetime support",Toyota,Veloz,2023.0,Toyota Veloz Cross 1.5 CVT 2023,613000000,https://bonbanh.com/xe-toyota-veloz-cross-1.5-cvt-2023-4780758
4816988,Domestic assembly,Used car,Sedan,"80,000 Km",Black,Pink,4-door,5-seat,Petrol	2.4 L,,Automatic,FWD - Front-wheel drive,L/100Km, Hai Phong private car owner Full blueprint - Warranty & written commitment that the car will not crash or flood % for cars manufactured 2016 or later Interest rate 0.8% / month Loan term from 4 years to 8 years No need to buy loan insurance or life insurance..,Toyota,Camry,2011.0,Toyota Camry 2.4G 2011,425000000,https://bonbanh.com/xe-toyota-camry-2.4g-2011-4816988
4918762,Domestic assembly,Used car,SUV,"4,000 Km",Black,Colorful,5-door,7-seat,Diesel	2.4 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Toyota Sure My Dinh - Large used car center in the North, part of the nationwide Toyota Sure system, would like to respectfully introduce to you the car: Toyota Fortuner Legender 2.4AT Year of manufacture: 2022 Color: Den Bien: Odo province: 0.4 thousand km Registration: individual owner - Vehicle has been inspected for 176 items according to genuine standards, committed to no accidents, no flooding, no engine repairs, no fines - Guaranteed Genuine warranty: 24 months - Support to buy cars in installments up to 70% with extremely preferential interest rates - Support to withdraw documents, change ownership - Price: (still negotiable) - Special selling price Special offers for customers who have subscribed to the channel - Contact: (24/24)",Toyota,Fortuner,2022.0,Toyota Fortuner Legender 2.4L 4x2 AT 2022,1250000000,https://bonbanh.com/xe-toyota-fortuner-legender-2.4l-4x2-at-2022-4918762
4843417,Imported,New car,Hatchback,0 Km,Red,Black,5-door,5-seat,Petrol	1.5 L,Electric fuel injection,Automatic,FWD - Front-wheel drive,6	L/100Km," Toyota Yaris G 1.5CVT, Imported from Thailand, a car that is very durable, and saves gas.+My dealer still has enough colors for you to choose from, the car is available at the dealer, you can come and choose for yourself+- Free combo Genuine accessories. - 80% installment payment, low interest rate. - Simple and quick procedures, saving you time. - Enthusiastic support for warranty and maintenance after purchasing the car. Parameters:- 1.5L VVT-i engine, CVT automatic transmission. - Push button start, smart key. - Cruise control automatic throttle. - Front lights: Halogen Projector lights (projector lamp style). - Projector lights to LED daytime",Toyota,Yaris,2023.0,Toyota Yaris G 1.5 AT 2023,650000000,https://bonbanh.com/xe-toyota-yaris-g-1.5-at-2023-4843417
4885964,Imported,Used car,SUV,3 Km,Black,Black,5-door,7-seat,Petrol	3.4 L,Electronic fuel injection,Automatic,AWD - 4-wheel drive (AWD),12	L/100Km," New customer needs to sell Landcruiser. Nice car, no problem, just not using it. Contact me to see the car",Toyota,Land Cruiser,2021.0,Toyota Land Cruiser 3.5 V6 2021,4600000000,https://bonbanh.com/xe-toyota-land_cruiser-3.5-v6-2021-4885964
4924676,Imported,Used car,SUV,"112,000 Km",Black,Cream,5-door,7-seat,Petrol	2.7 L,Full electronic gasoline,Automatic,4WD - Four-wheel drive (4WD),9	L/100Km,"Prado TXL 2.7 2 axles manufactured in 2010, private owner, carefully maintained car guaranteed not to crash or flood, original machinery and gearbox according to manufacturer standards! The car has an Android screen, 360 camera, ABS braking system, and electronic anti-rollover balance. It's hard to find a new car in the same generation. If you are interested, please contact me directly to see the car and test drive it. I would like to thank you !!!",Toyota,Prado,2010.0,Toyota Prado TXL 2.7L 2010,786000000,https://bonbanh.com/xe-toyota-prado-txl-2.7l-2010-4924676
4902664,Imported,Used car,Sedan,"8,000 Km",Black,Cream,4-door,5-seat,Petrol	2.4 L,,Automatic,FWD - Front-wheel drive,8	L/100Km," Toyota Camry sx 2007, 2.4L engine, automatic transmission, LE version, imported to the US, with 80,000 miles Optional: electric leather seats, steering wheel with integrated keys - Cruise Control automatic throttle, connected entertainment DVD screen - reversing camera.. .",Toyota,Camry,2007.0,Toyota Camry LE 2.4 2007,378000000,https://bonbanh.com/xe-toyota-camry-le-2.4-2007-4902664
4921328,Imported,Used car,SUV,"400,000 Km",Black,Black,5-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km," Toyota Cross V 2020 - Personal name, province license plate - Commitment to original underbody machinery - Vehicle has full accessories, screen, floor covering, film stickers.....Buying and selling contract with dealer has conditions warranty....-",Toyota,Corolla Cross,2020.0,Toyota Corolla Cross 1.8V 2020,755000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8v-2020-4921328
4709541,Imported,Used car,Van/Minivan,"111,000 Km",Yellow,gray,5-door,7-seat,Petrol	3.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota sienna 2008 imported from the US 3.5 automatic is too beautiful for a 2008 car so far. If you are interested, please contact to see the car and negotiate directly, the car is in Can Tho, thank you for watching.",Toyota,Sienna,2008.0,Toyota Sienna LE 3.5 2008,485000000,https://bonbanh.com/xe-toyota-sienna-le-3.5-2008-4709541
4850924,Imported,Used car,SUV,"48,000 Km",White,Cream,5-door,7-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km," Toyota Prado 2.7L Sx 12/2017 with 48000Km 1 owner from the beginning, Full company history Please contact me thank you",Toyota,Prado,2017.0,Toyota Prado TXL 2.7L 2017,1600000000,https://bonbanh.com/xe-toyota-prado-txl-2.7l-2017-4850924
4815762,Imported,Used car,SUV,"60,000 Km",Black,Black,5-door,7-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km,"Selling the car by the owner Because I just changed my car, I want to sell my 2017 Land Cruiser Prado. The car was originally owned by me. Car color: Black ODO: 60,000 km Maintenance: Full 1 year 2 times at Toyota Truong Chinh. Feel free to check the car. The car has never been used - flooded",Toyota,Prado,2017.0,Toyota Prado TXL 2.7L 2017,1750000000,https://bonbanh.com/xe-toyota-prado-txl-2.7l-2017-4815762
4855820,Imported,Used car,Crossover,"118,000 Km",Black,Yellow,5-door,5-seat,Petrol	3.5 L,,Automatic,AWD - 4-wheel drive (AWD),10	L/100Km," Family has extra cars, need to sell 2010 Toyota Venza (3.5 L) imported from USA, black color, 95% new car, full options: 7 airbags - 2 electric leather seats + heating - double sunroof - Cruise control - trunk JBL electronics, speakers,... has traveled 118,000 km, just replaced 4 new tires, the car rarely runs (because I mainly use the other car). If you see the car, you will be satisfied with the seller, the price is still negotiable, please contact me. generation.",Toyota,Venza,2010.0,Toyota Venza 3.5 AWD 2010,650000000,https://bonbanh.com/xe-toyota-venza-3.5-awd-2010-4855820
4904339,Imported,Used car,SUV,"50,000 Km",Black,Brown,5-door,8-seat,Petrol	2.7 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"Fotuner 2.7V imported 2019 Odo city license plate 5v km car is still very new. Equipped with electric seat start, screen, xenon lights, leather interior according to the car... Commitment to original transmission Commitment to not crash or flood Brand check included or any garage Support bank loan and quick name transfer D/c 57-59-61 Nguyen Van Cu LB Hanoi",Toyota,Fortuner,2019.0,Toyota Fortuner 2.7V 4x2 AT 2019,855000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2019-4904339
4839444,Imported,Used car,Hatchback,"110,000 Km",Red,Black,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,5	L/100Km,"-I need to sell Toyota Yaris sx 2011 Imported Thai version 1.5 AT super economical, personal name plate Hanoi super ViP 381.81 - the car has been photographed in original condition without spa - Commitment to 100% original car with absolutely no defects - Warranty for You get 06-12 months on the engine and gearbox, free maintenance, oil changes, filters of all kinds, maintenance of the steering system, brake system,... replacement vehicles during the repair process - Extremely reasonable prices Wallet for every home - Hello for the best price and best quality car",Toyota,Yaris,2011.0,Toyota Yaris 1.5 AT 2011,320000000,https://bonbanh.com/xe-toyota-yaris-1.5-at-2011-4839444
3387469,Imported,New car,SUV,0 Km,Red,Brown,5-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Corolla Cross 1.8V version **PROMOTION 50% off Registration - Contact for more attractive promotions - Cars of all colors, support installment payments with preferential interest rates***Vehicles equipped with cutting-edge technology Outstanding, Full Options CVT transmission Electronic handbrake Sunroof 360 camera Smart key 3 driving modes 8-way electric seats 9-inch screen/6 speakers VSC electronic stability system TRC traction control system HAC hill start assist system Cruise control Cruise Control Forward collision warning BSMC blind spot warning RCTA cross-traffic warning Front/rear corner sensor Equipped with 7 airbags...",Toyota,Corolla Cross,2022.0,Toyota Corolla Cross 1.8V 2022,846000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8v-2022-3387469
4918986,Domestic assembly,Used car,Sedan,"52,000 Km",White,Yellow,4-door,5-seat,Petrol	1.8 L,gasoline,Automatic,FWD - Front-wheel drive,5	L/100Km,"Used car offered for sale - Vehicle type: Toyota altis 1.8 V - Year of manufacture: 2018- KM: 52,000 Km - Color: White - License plate: Province - Binh Duong - Vehicle owner: Personal vehicle - Inspected vehicle 176 items according to Toyota Vietnam standards",Toyota,Corolla altis,2018.0,Toyota Corolla altis 1.8G AT 2018,582000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2018-4918986
4235365,Domestic assembly,New car,SUV,0 Km,Red,gray,5-door,7-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Hiroshima Vinh Phuc has just arrived Toyota Veloz new version 2023, Red, all new 100% - Overall dimensions LxWxH are 4,475x1,750x1,700 mm, wheelbase 2,750mm. - Equipment: + mesh Large radiator in 3D diamond shape + LED headlights slightly larger than Avanza 2022, daytime lights integrated with horizontal L-shaped headlights similar to the Audi car design. + Smart screen Entertainment information is placed on the 8-inch dashboard, supporting Apple Carplay and Android Auto connectivity. Sound system includes 06 speakers + Start/Stop button and seat belt reminder lights for all 07 positions on the function control center...Customers quickly contact Toyota Hiroshima Vinh Phuc this month to order and receive the latest offers!",Toyota,Veloz,2023.0,Toyota Veloz Cross 1.5 CVT 2023,648000000,https://bonbanh.com/xe-toyota-veloz-cross-1.5-cvt-2023-4235365
4896002,Imported,Used car,Hatchback,"27,000 Km",Red,Cream,5-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"2019 Toyota Yaris G 1.5AT imported from Thailand. The car has run more than 2k km, the owner bought it new and used it from the beginning. The Hatback model is durable, economical and quite spacious for the elderly to use. Leather seats, automatic air conditioning, smartkey,...The car is very new, 5 original tires, spare tires have not been lowered.✓ Vehicle quality commitment: no crashes, no flooding, original transmission, no disputes, no fines ✓ Includes factory inspection or anywhere else ✓ Supports installment payment of 70% of car value in 6 years MY DINH AUTO FLOOR - QUALITY CARS FROM TAM",Toyota,Yaris,2019.0,Toyota Yaris 1.5G 2019,565000000,https://bonbanh.com/xe-toyota-yaris-1.5g-2019-4896002
4925882,Domestic assembly,Used car,SUV,"92,000 Km",Black,Cream,5-door,8-seat,Petrol	2.7 L,Electronic fuel injection,Automatic,RFD - Rear-wheel drive,9	L/100Km,"My sister asked me to sell her Fortune AT 1 bridge with 9.20,000 km of running time and was fined 10 million. 4 tires are still original with the car from the beginning, private owner from the beginning of Hanoi, the car is committed to not crashing or being flooded, the engine is boxed. Genuine number according to manufacturer's standards, periodically maintained at the company. The vehicle is equipped with automatic air conditioning, integrated remote control, ABS anti-slip braking system, with outstanding durability and ability. Fotune's convenient operating functions will bring you comfort and fatigue when operating the vehicle",Toyota,Fortuner,2013.0,Toyota Fortuner 2.7V 4x2 AT 2013,485000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2013-4925882
4899568,Domestic assembly,Used car,SUV,"90,000 Km",Grey,Cream,5-door,8-seat,Petrol	2.7 L,,Automatic,RFD - Rear-wheel drive,L/100Km," The family needs to sell a used car, in brand new condition, very little use, the owner is selling, not an intermediary, priority is given to the buyer for use.",Toyota,Fortuner,2012.0,Toyota Fortuner 2.7V 4x2 AT 2012,480000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2012-4899568
4858011,Imported,Used car,SUV,0 Km,Black,gray,5-door,7-seat,Petrol	2.7 L,,Automatic,4WD - Four-wheel drive (4WD),L/100Km," The family doesn't use it and wants to upgrade to a new car. Franchising for those who love this model. Price is still negotiable. 2011 model, please call outside office hours.",Toyota,Prado,2011.0,Toyota Prado TXL 2.7L 2011,832000000,https://bonbanh.com/xe-toyota-prado-txl-2.7l-2011-4858011
4142145,Imported,New car,Sedan,0 Km,Black,Black,4-door,5-seat,Petrol	2.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Camry 2.5Q new technology - Car is in the showroom ready for immediate delivery - Support installment payments with preferential interest rates, quick procedures - Quickly contact us for more preferential information and be one of the customers First row to own a high-class car model!!! - 8-speed automatic transmission - The car is upgraded to the entertainment system with a 9-inch floating screen that supports Apple CarPlay connection, wireless charging, sunroof .- Toyota Safety Sense 2.0 safety package- Blind spot warning, cross-traffic warning- Sunroof- Using 2.5 engine with 207 horsepower and maximum torque of 250 Nm.",Toyota,Camry,2022.0,Toyota Camry 2.5Q 2022,1370000000,https://bonbanh.com/xe-toyota-camry-2.5q-2022-4142145
4877995,Imported,Used car,Hatchback,0 Km,Red,Black,5-door,5-seat,Petrol	1.3 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Yaris E sx 2014 City license plate, Driving 1v9 km wrongly burned the car. Imported from Thailand. E version car is equipped with full options. Interior (beautiful, cream + red leather) + original engine + gearbox. Commitment to not selling faulty cars, not crashing, not being flooded.✪ Support Support for installment loans from 70% to 80% of car value at low interest rates✪ Exchange and consignment of customers' cars✪ Consulting on car valuation to help customers, Experience test driving cars at the showroom",Toyota,Yaris,2014.0,Toyota Yaris 1.3E 2014,435000000,https://bonbanh.com/xe-toyota-yaris-1.3e-2014-4877995
4914043,Domestic assembly,Used car,Sedan,"130,000 Km",Black,-,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km," 1 owner civil servant car, registered from the beginning, just maintained during Tet for 15 million. Running normally, selling to upgrade car. Beautiful license plate 30U 3726",Toyota,Corolla altis,2009.0,Toyota Corolla altis 1.8G AT 2009,340000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2009-4914043
4452467,Imported,New car,SUV,0 Km,White,Black,5-door,5-seat,Petrol	1.0 L,ELECTRONIC FUEL INJECTION,Automatic,FWD - Front-wheel drive,5	L/100Km,"TOYOTA Raize 1.0AT - Supports installment payments with preferential interest rates, quick procedures - Hottest promotions of the month - Contact now for more information. Vehicle equipment: - High chassis, small, medium size beautiful and affordable. - Completely imported. - 1.0L Turbo gasoline engine, smooth and economical CVT automatic transmission. - Full of technology: - BSM blind spot warning. - Vehicle cutting warning RCTA horizontal..- HAC horizontal hill departure support.",Toyota,Raize,2023.0,Toyota Raize G 1.0 CVT 2023,530000000,https://bonbanh.com/xe-toyota-raize-g-1.0-cvt-2023-4452467
4319521,Domestic assembly,New car,SUV,0 Km,Black,gray,5-door,7-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km,"Toyota Veloz Cross Top **SUPPORT 30% REGISTRATION FEE - Contact Ms Dung immediately to receive the hottest promotion of the month!!! - Support low interest installment payments, quick procedures! - Car delivery to your door - All colors***- Changing the sporty trend design with the steering wheel and sports wheels - Equipped with a modern TSS technology package: Collision warning, Lane keeping assist system, Automatic headlights. - Equipped with a 360-degree panoramic camera system to help provide better driving support.",Toyota,Veloz,2023.0,Toyota Veloz Cross Top 1.5 CVT 2023,698000000,https://bonbanh.com/xe-toyota-veloz-cross-top-1.5-cvt-2023-4319521
4874911,Imported,Used car,SUV,"12,000 Km",White,Colorful,5-door,7-seat,Petrol	1.5 L,,Automatic,RFD - Rear-wheel drive,L/100Km,"The car has only been used for 5 months. sold to consumers to exchange for another car. Standard price, no bargaining. If you want to buy, please call",Toyota,Avanza,2022.0,Toyota Avanza Premio 1.5 AT 2022,600000000,https://bonbanh.com/xe-toyota-avanza-premio-1.5-at-2022-4874911
4921273,Domestic assembly,Used car,Sedan,0 Km,Red,Yellow,4-door,5-seat,Petrol	1.5 L,,Automatic,FWD - Front-wheel drive,L/100Km," I need to sell my Vios G Full 2022 car, only bought 1 year ago, 4000km. Hanoi Beach. No salary negotiation, only sell to those who really need it. Governmental vehicles.",Toyota,Vios,2022.0,Toyota Vios G 1.5 CVT 2022,560000000,https://bonbanh.com/xe-toyota-vios-g-1.5-cvt-2022-4921273
4919324,Imported,Used car,SUV,"7,200 Km",Red,Black,5-door,5-seat,Petrol	1.8 L,Gasoline,Automatic,FWD - Front-wheel drive,7	L/100Km,"Bought a car that was rarely used, so selling with a guarantee that the car has no defects",Toyota,Corolla Cross,2022.0,Toyota Corolla Cross 1.8G 2022,720000000,https://bonbanh.com/xe-toyota-corolla_cross-1.8g-2022-4919324
4891168,Imported,Used car,SUV,"20,000 Km",White,Brown,5-door,8-seat,Petrol	2.7 L,,Automatic,RFD - Rear-wheel drive,13	L/100Km," Imported complete INDONESIA Fortuner gasoline engine produced in 2020, car with 2v km (full company history), city license plate... Commitment to clear legal procedures, original number, glue, no crash, no flooding Bank support and shipping nationwide",Toyota,Fortuner,2020.0,Toyota Fortuner 2.7V 4x2 AT 2020,945000000,https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-2020-4891168
4796102,Domestic assembly,Used car,Sedan,"119,000 Km",Black,Black,4-door,5-seat,Petrol	2.0 L,,Automatic,FWD - Front-wheel drive,8	L/100Km,"The family wants to find a new owner to continue accompanying the Toyota Corolla Altis 2011 premium 2.0v version that they are driving. The car is fuel efficient, Japanese cars are healthy and durable, anyone who keeps the car will run out of juice. score by year. The car is full of leather seats, stratocaster button, reverse cam, etc. The car is completely accident free, not flooded, original engine, etc. The car is fully tested by a mechanic who is willing to see if it is still negotiable.",Toyota,Corolla altis,2011.0,Toyota Corolla altis 2.0V 2011,415000000,https://bonbanh.com/xe-toyota-corolla_altis-2.0v-2011-4796102
4829300,Imported,New car,Sedan,0 Km,White,Cream,4-door,5-seat,Petrol	1.8 L,,Automatic,FWD - Front-wheel drive,L/100Km," All-new Toyota Corolla Altis 1.8V - Equipped with a 9-inch entertainment screen, wireless smart connection, 7-inch driver information display screen, LED lighting, automatic on/off, leather seats High quality, 10-way electrically adjustable driver's seat..",Toyota,Corolla altis,2023.0,Toyota Corolla altis 1.8V 2023,765000000,https://bonbanh.com/xe-toyota-corolla_altis-1.8v-2023-4829300
